Barrio,Uso,Fecha (aaaa/mm/dd),Consumo (litros),Nº Contratos
31-CIUDAD JARDIN,DOMESTICO,2023/09/30,"18,184,077","2,332"
31-CIUDAD JARDIN,NO DOMESTICO,2023/09/30,"4,935,658",233
31-CIUDAD JARDIN,DOMESTICO,2023/10/31,"16,550,145","2,363"
31-CIUDAD JARDIN,NO DOMESTICO,2023/10/31,"5,243,643",236
31-CIUDAD JARDIN,DOMESTICO,2023/11/30,"14,307,507","2,354"
31-CIUDAD JARDIN,NO DOMESTICO,2023/11/30,"4,515,613",235
31-CIUDAD JARDIN,DOMESTICO,2023/12/31,"13,138,738","2,364"
31-CIUDAD JARDIN,NO DOMESTICO,2023/12/31,"3,754,384",236
31-CIUDAD JARDIN,DOMESTICO,2024/01/31,"14,913,430","2,360"
31-CIUDAD JARDIN,NO DOMESTICO,2024/01/31,"4,030,525",236
31-CIUDAD JARDIN,DOMESTICO,2024/02/29,"14,276,553","2,332"
31-CIUDAD JARDIN,NO DOMESTICO,2024/02/29,"4,296,714",233
31-CIUDAD JARDIN,DOMESTICO,2024/03/31,"15,758,019","2,375"
31-CIUDAD JARDIN,NO DOMESTICO,2024/03/31,"4,633,217",237
31-CIUDAD JARDIN,DOMESTICO,2024/04/30,"15,297,928","2,410"
31-CIUDAD JARDIN,NO DOMESTICO,2024/04/30,"4,285,195",241
31-CIUDAD JARDIN,DOMESTICO,2024/05/31,"16,292,279","2,382"
31-CIUDAD JARDIN,NO DOMESTICO,2024/05/31,"4,814,876",238
31-CIUDAD JARDIN,DOMESTICO,2024/06/30,"19,781,270","2,427"
31-CIUDAD JARDIN,NO DOMESTICO,2024/06/30,"6,026,474",242
31-CIUDAD JARDIN,DOMESTICO,2024/07/31,"19,811,290","2,370"
31-CIUDAD JARDIN,NO DOMESTICO,2024/07/31,"5,764,992",237
31-CIUDAD JARDIN,DOMESTICO,2024/08/31,"21,470,992","2,397"
31-CIUDAD JARDIN,NO DOMESTICO,2024/08/31,"6,709,028",239
31-CIUDAD JARDIN,DOMESTICO,2024/09/30,"18,332,946","2,386"
31-CIUDAD JARDIN,NO DOMESTICO,2024/09/30,"5,704,715",238
31-CIUDAD JARDIN,DOMESTICO,2024/10/31,"17,817,761","2,442"
31-CIUDAD JARDIN,NO DOMESTICO,2024/10/31,"4,907,225",244
31-CIUDAD JARDIN,DOMESTICO,2024/11/30,"13,690,619","2,406"
31-CIUDAD JARDIN,NO DOMESTICO,2024/11/30,"4,020,242",240
31-CIUDAD JARDIN,DOMESTICO,2024/12/31,"14,492,990","2,441"
31-CIUDAD JARDIN,NO DOMESTICO,2024/12/31,"4,319,708",244
32-VIRGEN DEL REMEDIO,DOMESTICO,2022/01/31,"39,507,340","8,871"
32-VIRGEN DEL REMEDIO,NO DOMESTICO,2022/01/31,"11,059,092",887
32-VIRGEN DEL REMEDIO,DOMESTICO,2022/02/28,"38,344,819","9,112"
32-VIRGEN DEL REMEDIO,NO DOMESTICO,2022/02/28,"11,670,895",911
32-VIRGEN DEL REMEDIO,DOMESTICO,2022/03/31,"45,132,359","9,133"
32-VIRGEN DEL REMEDIO,NO DOMESTICO,2022/03/31,"13,329,482",913
32-VIRGEN DEL REMEDIO,DOMESTICO,2022/04/30,"46,109,922","8,948"
32-VIRGEN DEL REMEDIO,NO DOMESTICO,2022/04/30,"15,338,497",894
32-VIRGEN DEL REMEDIO,DOMESTICO,2022/05/31,"53,264,395","8,809"
32-VIRGEN DEL REMEDIO,NO DOMESTICO,2022/05/31,"14,144,543",880
32-VIRGEN DEL REMEDIO,DOMESTICO,2022/06/30,"54,092,809","9,009"
32-VIRGEN DEL REMEDIO,NO DOMESTICO,2022/06/30,"16,974,943",900
32-VIRGEN DEL REMEDIO,DOMESTICO,2022/07/31,"59,299,887","8,917"
32-VIRGEN DEL REMEDIO,NO DOMESTICO,2022/07/31,"20,654,731",891
32-VIRGEN DEL REMEDIO,DOMESTICO,2022/08/31,"57,413,427","8,965"
32-VIRGEN DEL REMEDIO,NO DOMESTICO,2022/08/31,"16,302,770",896
32-VIRGEN DEL REMEDIO,DOMESTICO,2022/09/30,"52,393,833","9,151"
32-VIRGEN DEL REMEDIO,NO DOMESTICO,2022/09/30,"14,909,881",915
32-VIRGEN DEL REMEDIO,DOMESTICO,2022/10/31,"51,018,432","9,183"
32-VIRGEN DEL REMEDIO,NO DOMESTICO,2022/10/31,"15,066,855",918
32-VIRGEN DEL REMEDIO,DOMESTICO,2022/11/30,"39,509,595","9,231"
32-VIRGEN DEL REMEDIO,NO DOMESTICO,2022/11/30,"10,944,770",923
32-VIRGEN DEL REMEDIO,DOMESTICO,2022/12/31,"42,300,119","9,235"
32-VIRGEN DEL REMEDIO,NO DOMESTICO,2022/12/31,"13,043,989",923
32-VIRGEN DEL REMEDIO,DOMESTICO,2023/01/31,"23,360,309","9,192"
32-VIRGEN DEL REMEDIO,NO DOMESTICO,2023/01/31,"7,345,414",919
32-VIRGEN DEL REMEDIO,DOMESTICO,2023/02/28,"24,631,905","9,325"
32-VIRGEN DEL REMEDIO,NO DOMESTICO,2023/02/28,"7,542,703",932
32-VIRGEN DEL REMEDIO,DOMESTICO,2023/03/31,"29,188,357","9,234"
32-VIRGEN DEL REMEDIO,NO DOMESTICO,2023/03/31,"8,579,742",923
32-VIRGEN DEL REMEDIO,DOMESTICO,2023/04/30,"28,674,020","9,268"
32-VIRGEN DEL REMEDIO,NO DOMESTICO,2023/04/30,"8,470,174",926
32-VIRGEN DEL REMEDIO,DOMESTICO,2023/05/31,"34,871,805","9,269"
32-VIRGEN DEL REMEDIO,NO DOMESTICO,2023/05/31,"9,949,363",926
32-VIRGEN DEL REMEDIO,DOMESTICO,2023/06/30,"34,715,954","9,187"
32-VIRGEN DEL REMEDIO,NO DOMESTICO,2023/06/30,"11,065,084",918
32-VIRGEN DEL REMEDIO,DOMESTICO,2023/07/31,"35,987,656","9,205"
32-VIRGEN DEL REMEDIO,NO DOMESTICO,2023/07/31,"11,421,253",920
32-VIRGEN DEL REMEDIO,DOMESTICO,2023/08/31,"33,639,854","9,408"
32-VIRGEN DEL REMEDIO,NO DOMESTICO,2023/08/31,"10,637,007",940
32-VIRGEN DEL REMEDIO,DOMESTICO,2023/09/30,"35,552,866","9,443"
32-VIRGEN DEL REMEDIO,NO DOMESTICO,2023/09/30,"9,328,176",944
32-VIRGEN DEL REMEDIO,DOMESTICO,2023/10/31,"28,634,056","9,604"
32-VIRGEN DEL REMEDIO,NO DOMESTICO,2023/10/31,"7,672,805",960
32-VIRGEN DEL REMEDIO,DOMESTICO,2023/11/30,"27,083,375","9,470"
32-VIRGEN DEL REMEDIO,NO DOMESTICO,2023/11/30,"9,107,264",947
32-VIRGEN DEL REMEDIO,DOMESTICO,2023/12/31,"22,991,870","9,384"
32-VIRGEN DEL REMEDIO,NO DOMESTICO,2023/12/31,"7,095,189",938
32-VIRGEN DEL REMEDIO,DOMESTICO,2024/01/31,"22,805,087","9,619"
32-VIRGEN DEL REMEDIO,NO DOMESTICO,2024/01/31,"6,943,911",961
32-VIRGEN DEL REMEDIO,DOMESTICO,2024/02/29,"28,015,770","9,606"
32-VIRGEN DEL REMEDIO,NO DOMESTICO,2024/02/29,"7,679,777",960
32-VIRGEN DEL REMEDIO,DOMESTICO,2024/03/31,"28,523,008","9,654"
32-VIRGEN DEL REMEDIO,NO DOMESTICO,2024/03/31,"8,772,084",965
32-VIRGEN DEL REMEDIO,DOMESTICO,2024/04/30,"30,100,177","9,576"
32-VIRGEN DEL REMEDIO,NO DOMESTICO,2024/04/30,"8,672,639",957
32-VIRGEN DEL REMEDIO,DOMESTICO,2024/05/31,"31,186,760","9,587"
32-VIRGEN DEL REMEDIO,NO DOMESTICO,2024/05/31,"8,537,069",958
32-VIRGEN DEL REMEDIO,DOMESTICO,2024/06/30,"34,528,474","9,734"
32-VIRGEN DEL REMEDIO,NO DOMESTICO,2024/06/30,"10,737,469",973
32-VIRGEN DEL REMEDIO,DOMESTICO,2024/07/31,"37,403,714","9,547"
32-VIRGEN DEL REMEDIO,NO DOMESTICO,2024/07/31,"10,332,751",954
32-VIRGEN DEL REMEDIO,DOMESTICO,2024/08/31,"38,705,569","9,686"
32-VIRGEN DEL REMEDIO,NO DOMESTICO,2024/08/31,"11,370,959",968
32-VIRGEN DEL REMEDIO,DOMESTICO,2024/09/30,"37,728,706","9,701"
32-VIRGEN DEL REMEDIO,NO DOMESTICO,2024/09/30,"12,203,698",970
32-VIRGEN DEL REMEDIO,DOMESTICO,2024/10/31,"27,923,343","9,788"
32-VIRGEN DEL REMEDIO,NO DOMESTICO,2024/10/31,"8,720,038",978
32-VIRGEN DEL REMEDIO,DOMESTICO,2024/11/30,"29,551,859","9,845"
32-VIRGEN DEL REMEDIO,NO DOMESTICO,2024/11/30,"7,795,544",984
32-VIRGEN DEL REMEDIO,DOMESTICO,2024/12/31,"23,823,398","9,928"
32-VIRGEN DEL REMEDIO,NO DOMESTICO,2024/12/31,"7,284,200",992
33- MORANT -SAN NICOLAS BARI,DOMESTICO,2022/01/31,"17,386,007","3,161"
33- MORANT -SAN NICOLAS BARI,NO DOMESTICO,2022/01/31,"5,467,235",316
33- MORANT -SAN NICOLAS BARI,DOMESTICO,2022/02/28,"15,700,255","3,103"
33- MORANT -SAN NICOLAS BARI,NO DOMESTICO,2022/02/28,"5,039,673",310
33- MORANT -SAN NICOLAS BARI,DOMESTICO,2022/03/31,"18,018,711","3,108"
33- MORANT -SAN NICOLAS BARI,NO DOMESTICO,2022/03/31,"5,490,937",310
33- MORANT -SAN NICOLAS BARI,DOMESTICO,2022/04/30,"18,186,839","3,143"
33- MORANT -SAN NICOLAS BARI,NO DOMESTICO,2022/04/30,"5,634,684",314
33- MORANT -SAN NICOLAS BARI,DOMESTICO,2022/05/31,"18,539,426","3,163"
33- MORANT -SAN NICOLAS BARI,NO DOMESTICO,2022/05/31,"5,308,374",316
33- MORANT -SAN NICOLAS BARI,DOMESTICO,2022/06/30,"21,015,993","3,112"
33- MORANT -SAN NICOLAS BARI,NO DOMESTICO,2022/06/30,"6,693,376",311
33- MORANT -SAN NICOLAS BARI,DOMESTICO,2022/07/31,"24,040,263","3,169"
33- MORANT -SAN NICOLAS BARI,NO DOMESTICO,2022/07/31,"7,188,377",316
33- MORANT -SAN NICOLAS BARI,DOMESTICO,2022/08/31,"20,572,153","3,185"
33- MORANT -SAN NICOLAS BARI,NO DOMESTICO,2022/08/31,"5,971,134",318
33- MORANT -SAN NICOLAS BARI,DOMESTICO,2022/09/30,"20,516,767","3,195"
33- MORANT -SAN NICOLAS BARI,NO DOMESTICO,2022/09/30,"6,000,874",319
33- MORANT -SAN NICOLAS BARI,DOMESTICO,2022/10/31,"16,132,427","3,181"
33- MORANT -SAN NICOLAS BARI,NO DOMESTICO,2022/10/31,"4,700,016",318
33- MORANT -SAN NICOLAS BARI,DOMESTICO,2022/11/30,"16,324,532","3,220"
33- MORANT -SAN NICOLAS BARI,NO DOMESTICO,2022/11/30,"5,093,514",322
33- MORANT -SAN NICOLAS BARI,DOMESTICO,2022/12/31,"14,713,370","3,203"
33- MORANT -SAN NICOLAS BARI,NO DOMESTICO,2022/12/31,"4,176,922",320
33- MORANT -SAN NICOLAS BARI,DOMESTICO,2023/01/31,"15,712,999","3,233"
33- MORANT -SAN NICOLAS BARI,NO DOMESTICO,2023/01/31,"4,894,899",323
33- MORANT -SAN NICOLAS BARI,DOMESTICO,2023/02/28,"14,089,321","3,204"
33- MORANT -SAN NICOLAS BARI,NO DOMESTICO,2023/02/28,"4,592,051",320
33- MORANT -SAN NICOLAS BARI,DOMESTICO,2023/03/31,"16,365,962","3,215"
33- MORANT -SAN NICOLAS BARI,NO DOMESTICO,2023/03/31,"5,174,116",321
33- MORANT -SAN NICOLAS BARI,DOMESTICO,2023/04/30,"19,028,916","3,227"
33- MORANT -SAN NICOLAS BARI,NO DOMESTICO,2023/04/30,"5,977,463",322
33- MORANT -SAN NICOLAS BARI,DOMESTICO,2023/05/31,"18,420,602","3,269"
33- MORANT -SAN NICOLAS BARI,NO DOMESTICO,2023/05/31,"6,045,285",326
33- MORANT -SAN NICOLAS BARI,DOMESTICO,2023/06/30,"21,183,246","3,266"
33- MORANT -SAN NICOLAS BARI,NO DOMESTICO,2023/06/30,"6,416,063",326
33- MORANT -SAN NICOLAS BARI,DOMESTICO,2023/07/31,"22,943,407","3,212"
33- MORANT -SAN NICOLAS BARI,NO DOMESTICO,2023/07/31,"6,312,274",321
33- MORANT -SAN NICOLAS BARI,DOMESTICO,2023/08/31,"20,412,885","3,234"
33- MORANT -SAN NICOLAS BARI,NO DOMESTICO,2023/08/31,"6,660,733",323
33- MORANT -SAN NICOLAS BARI,DOMESTICO,2023/09/30,"21,661,379","3,266"
33- MORANT -SAN NICOLAS BARI,NO DOMESTICO,2023/09/30,"6,208,438",326
33- MORANT -SAN NICOLAS BARI,DOMESTICO,2023/10/31,"16,798,830","3,242"
33- MORANT -SAN NICOLAS BARI,NO DOMESTICO,2023/10/31,"5,534,477",324
33- MORANT -SAN NICOLAS BARI,DOMESTICO,2023/11/30,"15,811,783","3,299"
33- MORANT -SAN NICOLAS BARI,NO DOMESTICO,2023/11/30,"4,791,152",329
33- MORANT -SAN NICOLAS BARI,DOMESTICO,2023/12/31,"16,140,838","3,329"
33- MORANT -SAN NICOLAS BARI,NO DOMESTICO,2023/12/31,"5,388,763",332
33- MORANT -SAN NICOLAS BARI,DOMESTICO,2024/01/31,"14,719,854","3,312"
33- MORANT -SAN NICOLAS BARI,NO DOMESTICO,2024/01/31,"4,267,310",331
33- MORANT -SAN NICOLAS BARI,DOMESTICO,2024/02/29,"15,666,369","3,340"
33- MORANT -SAN NICOLAS BARI,NO DOMESTICO,2024/02/29,"4,340,028",334
33- MORANT -SAN NICOLAS BARI,DOMESTICO,2024/03/31,"17,789,260","3,352"
33- MORANT -SAN NICOLAS BARI,NO DOMESTICO,2024/03/31,"5,347,587",335
33- MORANT -SAN NICOLAS BARI,DOMESTICO,2024/04/30,"18,416,567","3,327"
33- MORANT -SAN NICOLAS BARI,NO DOMESTICO,2024/04/30,"5,105,696",332
33- MORANT -SAN NICOLAS BARI,DOMESTICO,2024/05/31,"21,544,908","3,387"
33- MORANT -SAN NICOLAS BARI,NO DOMESTICO,2024/05/31,"5,497,464",338
33- MORANT -SAN NICOLAS BARI,DOMESTICO,2024/06/30,"20,419,246","3,340"
33- MORANT -SAN NICOLAS BARI,NO DOMESTICO,2024/06/30,"5,807,221",334
33- MORANT -SAN NICOLAS BARI,DOMESTICO,2024/07/31,"21,919,099","3,376"
33- MORANT -SAN NICOLAS BARI,NO DOMESTICO,2024/07/31,"6,079,952",337
33- MORANT -SAN NICOLAS BARI,DOMESTICO,2024/08/31,"23,172,708","3,357"
33- MORANT -SAN NICOLAS BARI,NO DOMESTICO,2024/08/31,"6,975,801",335
33- MORANT -SAN NICOLAS BARI,DOMESTICO,2024/09/30,"20,973,805","3,375"
33- MORANT -SAN NICOLAS BARI,NO DOMESTICO,2024/09/30,"6,008,044",337
33- MORANT -SAN NICOLAS BARI,DOMESTICO,2024/10/31,"20,208,569","3,398"
33- MORANT -SAN NICOLAS BARI,NO DOMESTICO,2024/10/31,"6,696,898",339
33- MORANT -SAN NICOLAS BARI,DOMESTICO,2024/11/30,"17,322,005","3,375"
33- MORANT -SAN NICOLAS BARI,NO DOMESTICO,2024/11/30,"5,525,723",337
33- MORANT -SAN NICOLAS BARI,DOMESTICO,2024/12/31,"16,199,390","3,389"
33- MORANT -SAN NICOLAS BARI,NO DOMESTICO,2024/12/31,"5,443,248",338
34-COLONIA REQUENA,DOMESTICO,2022/01/31,"16,763,740","4,053"
34-COLONIA REQUENA,NO DOMESTICO,2022/01/31,"5,434,531",405
34-COLONIA REQUENA,DOMESTICO,2022/02/28,"19,014,250","4,123"
34-COLONIA REQUENA,NO DOMESTICO,2022/02/28,"5,855,436",412
34-COLONIA REQUENA,DOMESTICO,2022/03/31,"18,727,961","4,140"
34-COLONIA REQUENA,NO DOMESTICO,2022/03/31,"6,089,127",414
34-COLONIA REQUENA,DOMESTICO,2022/04/30,"21,093,658","4,184"
34-COLONIA REQUENA,NO DOMESTICO,2022/04/30,"6,300,058",418
34-COLONIA REQUENA,DOMESTICO,2022/05/31,"23,084,370","4,086"
34-COLONIA REQUENA,NO DOMESTICO,2022/05/31,"7,231,610",408
34-COLONIA REQUENA,DOMESTICO,2022/06/30,"26,429,569","4,158"
34-COLONIA REQUENA,NO DOMESTICO,2022/06/30,"7,702,115",415
34-COLONIA REQUENA,DOMESTICO,2022/07/31,"25,385,724","4,196"
34-COLONIA REQUENA,NO DOMESTICO,2022/07/31,"7,590,498",419
34-COLONIA REQUENA,DOMESTICO,2022/08/31,"26,288,365","4,178"
34-COLONIA REQUENA,NO DOMESTICO,2022/08/31,"7,638,712",417
34-COLONIA REQUENA,DOMESTICO,2022/09/30,"24,494,274","4,193"
34-COLONIA REQUENA,NO DOMESTICO,2022/09/30,"7,086,451",419
34-COLONIA REQUENA,DOMESTICO,2022/10/31,"22,523,555","4,144"
34-COLONIA REQUENA,NO DOMESTICO,2022/10/31,"7,496,589",414
34-COLONIA REQUENA,DOMESTICO,2022/11/30,"19,360,352","4,170"
34-COLONIA REQUENA,NO DOMESTICO,2022/11/30,"5,574,399",417
34-COLONIA REQUENA,DOMESTICO,2022/12/31,"18,017,995","4,246"
34-COLONIA REQUENA,NO DOMESTICO,2022/12/31,"5,296,538",424
34-COLONIA REQUENA,DOMESTICO,2023/01/31,"17,641,145","4,215"
34-COLONIA REQUENA,NO DOMESTICO,2023/01/31,"4,898,621",421
34-COLONIA REQUENA,DOMESTICO,2023/02/28,"18,898,108","4,225"
34-COLONIA REQUENA,NO DOMESTICO,2023/02/28,"5,338,471",422
34-COLONIA REQUENA,DOMESTICO,2023/03/31,"22,382,727","4,300"
34-COLONIA REQUENA,NO DOMESTICO,2023/03/31,"6,403,221",430
34-COLONIA REQUENA,DOMESTICO,2023/04/30,"22,446,540","4,294"
34-COLONIA REQUENA,NO DOMESTICO,2023/04/30,"6,981,727",429
34-COLONIA REQUENA,DOMESTICO,2023/05/31,"24,558,186","4,299"
34-COLONIA REQUENA,NO DOMESTICO,2023/05/31,"7,635,672",429
34-COLONIA REQUENA,DOMESTICO,2023/06/30,"26,738,234","4,258"
34-COLONIA REQUENA,NO DOMESTICO,2023/06/30,"8,574,719",425
34-COLONIA REQUENA,DOMESTICO,2023/07/31,"36,182,525","4,290"
34-COLONIA REQUENA,NO DOMESTICO,2023/07/31,"10,672,993",429
34-COLONIA REQUENA,DOMESTICO,2023/08/31,"38,870,247","4,377"
34-COLONIA REQUENA,NO DOMESTICO,2023/08/31,"10,356,128",437
34-COLONIA REQUENA,DOMESTICO,2023/09/30,"32,754,122","4,358"
34-COLONIA REQUENA,NO DOMESTICO,2023/09/30,"10,948,508",435
34-COLONIA REQUENA,DOMESTICO,2023/10/31,"28,522,514","4,303"
34-COLONIA REQUENA,NO DOMESTICO,2023/10/31,"9,726,951",430
34-COLONIA REQUENA,DOMESTICO,2023/11/30,"24,662,276","4,452"
34-COLONIA REQUENA,NO DOMESTICO,2023/11/30,"7,903,916",445
34-COLONIA REQUENA,DOMESTICO,2023/12/31,"23,701,603","4,367"
34-COLONIA REQUENA,NO DOMESTICO,2023/12/31,"6,008,849",436
34-COLONIA REQUENA,DOMESTICO,2024/01/31,"23,636,349","4,394"
34-COLONIA REQUENA,NO DOMESTICO,2024/01/31,"7,902,636",439
34-COLONIA REQUENA,DOMESTICO,2024/02/29,"26,271,718","4,355"
34-COLONIA REQUENA,NO DOMESTICO,2024/02/29,"7,696,274",435
34-COLONIA REQUENA,DOMESTICO,2024/03/31,"28,893,210","4,452"
34-COLONIA REQUENA,NO DOMESTICO,2024/03/31,"9,335,142",445
34-COLONIA REQUENA,DOMESTICO,2024/04/30,"27,683,620","4,418"
34-COLONIA REQUENA,NO DOMESTICO,2024/04/30,"7,742,632",441
34-COLONIA REQUENA,DOMESTICO,2024/05/31,"33,638,913","4,565"
34-COLONIA REQUENA,NO DOMESTICO,2024/05/31,"9,014,124",456
34-COLONIA REQUENA,DOMESTICO,2024/06/30,"36,431,420","4,476"
34-COLONIA REQUENA,NO DOMESTICO,2024/06/30,"10,692,152",447
34-COLONIA REQUENA,DOMESTICO,2024/07/31,"37,667,994","4,463"
34-COLONIA REQUENA,NO DOMESTICO,2024/07/31,"9,287,832",446
34-COLONIA REQUENA,DOMESTICO,2024/08/31,"34,764,611","4,471"
34-COLONIA REQUENA,NO DOMESTICO,2024/08/31,"12,917,246",447
34-COLONIA REQUENA,DOMESTICO,2024/09/30,"33,049,854","4,508"
34-COLONIA REQUENA,NO DOMESTICO,2024/09/30,"10,279,547",450
34-COLONIA REQUENA,DOMESTICO,2024/10/31,"31,716,461","4,523"
34-COLONIA REQUENA,NO DOMESTICO,2024/10/31,"8,648,371",452
34-COLONIA REQUENA,DOMESTICO,2024/11/30,"25,568,199","4,537"
34-COLONIA REQUENA,NO DOMESTICO,2024/11/30,"7,095,755",453
34-COLONIA REQUENA,DOMESTICO,2024/12/31,"24,717,725","4,513"
34-COLONIA REQUENA,NO DOMESTICO,2024/12/31,"7,954,876",451
35-VIRGEN DEL CARMEN,DOMESTICO,2022/01/31,"30,334,165","6,715"
35-VIRGEN DEL CARMEN,NO DOMESTICO,2022/01/31,"8,577,270",671
35-VIRGEN DEL CARMEN,DOMESTICO,2022/02/28,"31,066,579","6,734"
35-VIRGEN DEL CARMEN,NO DOMESTICO,2022/02/28,"9,084,570",673
35-VIRGEN DEL CARMEN,DOMESTICO,2022/03/31,"36,033,703","7,005"
35-VIRGEN DEL CARMEN,NO DOMESTICO,2022/03/31,"9,611,869",700
35-VIRGEN DEL CARMEN,DOMESTICO,2022/04/30,"38,003,087","6,822"
35-VIRGEN DEL CARMEN,NO DOMESTICO,2022/04/30,"13,301,839",682
35-VIRGEN DEL CARMEN,DOMESTICO,2022/05/31,"35,124,545","6,773"
35-VIRGEN DEL CARMEN,NO DOMESTICO,2022/05/31,"12,109,200",677
35-VIRGEN DEL CARMEN,DOMESTICO,2022/06/30,"41,446,655","6,928"
35-VIRGEN DEL CARMEN,NO DOMESTICO,2022/06/30,"12,950,830",692
35-VIRGEN DEL CARMEN,DOMESTICO,2022/07/31,"44,679,914","6,743"
35-VIRGEN DEL CARMEN,NO DOMESTICO,2022/07/31,"13,749,383",674
35-VIRGEN DEL CARMEN,DOMESTICO,2022/08/31,"42,998,143","7,005"
35-VIRGEN DEL CARMEN,NO DOMESTICO,2022/08/31,"12,978,597",700
35-VIRGEN DEL CARMEN,DOMESTICO,2022/09/30,"40,740,666","6,900"
35-VIRGEN DEL CARMEN,NO DOMESTICO,2022/09/30,"11,346,751",690
35-VIRGEN DEL CARMEN,DOMESTICO,2022/10/31,"34,325,614","6,955"
35-VIRGEN DEL CARMEN,NO DOMESTICO,2022/10/31,"10,826,311",695
35-VIRGEN DEL CARMEN,DOMESTICO,2022/11/30,"40,713,369","7,062"
35-VIRGEN DEL CARMEN,NO DOMESTICO,2022/11/30,"10,795,503",706
35-VIRGEN DEL CARMEN,DOMESTICO,2022/12/31,"39,545,219","7,004"
35-VIRGEN DEL CARMEN,NO DOMESTICO,2022/12/31,"10,802,041",700
35-VIRGEN DEL CARMEN,DOMESTICO,2023/01/31,"42,424,455","7,144"
35-VIRGEN DEL CARMEN,NO DOMESTICO,2023/01/31,"14,509,812",714
35-VIRGEN DEL CARMEN,DOMESTICO,2023/02/28,"42,103,173","7,090"
35-VIRGEN DEL CARMEN,NO DOMESTICO,2023/02/28,"13,867,339",709
35-VIRGEN DEL CARMEN,DOMESTICO,2023/03/31,"42,732,061","7,160"
35-VIRGEN DEL CARMEN,NO DOMESTICO,2023/03/31,"12,611,447",716
35-VIRGEN DEL CARMEN,DOMESTICO,2023/04/30,"47,486,435","7,051"
35-VIRGEN DEL CARMEN,NO DOMESTICO,2023/04/30,"13,722,809",705
35-VIRGEN DEL CARMEN,DOMESTICO,2023/05/31,"51,806,774","7,123"
35-VIRGEN DEL CARMEN,NO DOMESTICO,2023/05/31,"12,742,964",712
35-VIRGEN DEL CARMEN,DOMESTICO,2023/06/30,"57,207,876","7,105"
35-VIRGEN DEL CARMEN,NO DOMESTICO,2023/06/30,"16,475,383",710
35-VIRGEN DEL CARMEN,DOMESTICO,2023/07/31,"59,486,977","7,039"
35-VIRGEN DEL CARMEN,NO DOMESTICO,2023/07/31,"16,126,974",703
35-VIRGEN DEL CARMEN,DOMESTICO,2023/08/31,"56,663,027","7,145"
35-VIRGEN DEL CARMEN,NO DOMESTICO,2023/08/31,"13,989,734",714
35-VIRGEN DEL CARMEN,DOMESTICO,2023/09/30,"56,936,932","7,269"
35-VIRGEN DEL CARMEN,NO DOMESTICO,2023/09/30,"15,507,223",726
35-VIRGEN DEL CARMEN,DOMESTICO,2023/10/31,"47,270,207","7,214"
35-VIRGEN DEL CARMEN,NO DOMESTICO,2023/10/31,"14,931,000",721
35-VIRGEN DEL CARMEN,DOMESTICO,2023/11/30,"42,444,674","7,198"
35-VIRGEN DEL CARMEN,NO DOMESTICO,2023/11/30,"14,200,607",719
35-VIRGEN DEL CARMEN,DOMESTICO,2023/12/31,"41,373,253","7,317"
35-VIRGEN DEL CARMEN,NO DOMESTICO,2023/12/31,"13,799,288",731
35-VIRGEN DEL CARMEN,DOMESTICO,2024/01/31,"40,315,203","7,317"
35-VIRGEN DEL CARMEN,NO DOMESTICO,2024/01/31,"12,757,611",731
35-VIRGEN DEL CARMEN,DOMESTICO,2024/02/29,"41,615,710","7,279"
35-VIRGEN DEL CARMEN,NO DOMESTICO,2024/02/29,"12,931,323",727
35-VIRGEN DEL CARMEN,DOMESTICO,2024/03/31,"48,210,945","7,343"
35-VIRGEN DEL CARMEN,NO DOMESTICO,2024/03/31,"15,696,710",734
35-VIRGEN DEL CARMEN,DOMESTICO,2024/04/30,"50,231,935","7,363"
35-VIRGEN DEL CARMEN,NO DOMESTICO,2024/04/30,"15,542,972",736
35-VIRGEN DEL CARMEN,DOMESTICO,2024/05/31,"52,315,725","7,494"
35-VIRGEN DEL CARMEN,NO DOMESTICO,2024/05/31,"14,868,029",749
35-VIRGEN DEL CARMEN,DOMESTICO,2024/06/30,"54,630,415","7,317"
35-VIRGEN DEL CARMEN,NO DOMESTICO,2024/06/30,"14,532,327",731
35-VIRGEN DEL CARMEN,DOMESTICO,2024/07/31,"51,326,717","7,413"
35-VIRGEN DEL CARMEN,NO DOMESTICO,2024/07/31,"14,274,024",741
35-VIRGEN DEL CARMEN,DOMESTICO,2024/08/31,"49,965,632","7,535"
35-VIRGEN DEL CARMEN,NO DOMESTICO,2024/08/31,"16,214,769",753
35-VIRGEN DEL CARMEN,DOMESTICO,2024/09/30,"45,033,929","7,408"
35-VIRGEN DEL CARMEN,NO DOMESTICO,2024/09/30,"12,316,685",740
35-VIRGEN DEL CARMEN,DOMESTICO,2024/10/31,"39,462,574","7,533"
35-VIRGEN DEL CARMEN,NO DOMESTICO,2024/10/31,"12,357,834",753
35-VIRGEN DEL CARMEN,DOMESTICO,2024/11/30,"33,026,914","7,413"
35-VIRGEN DEL CARMEN,NO DOMESTICO,2024/11/30,"10,377,263",741
35-VIRGEN DEL CARMEN,DOMESTICO,2024/12/31,"33,123,131","7,449"
35-VIRGEN DEL CARMEN,NO DOMESTICO,2024/12/31,"8,839,433",744
40-CABO DE LAS HUERTAS,DOMESTICO,2022/01/31,"21,110,948","3,529"
40-CABO DE LAS HUERTAS,NO DOMESTICO,2022/01/31,"6,596,248",352
40-CABO DE LAS HUERTAS,DOMESTICO,2022/02/28,"22,499,070","3,532"
