barrio,tipo_anomalia,year,month,electricity_kwh_total,electricity_kwh_per_m3,ratio_zscore,ratio_yoy,elec_water_anomaly_flag,source
40-CABO DE LAS HUERTAS,normal,2023,9,79344.0,3.03,0.85,1.05,0,REE distribución + AMAEM ratio (synthetic)
40-CABO DE LAS HUERTAS,normal,2023,10,65579.0,2.37,0.24,0.88,0,REE distribución + AMAEM ratio (synthetic)
40-CABO DE LAS HUERTAS,normal,2023,11,71447.0,2.71,0.56,0.98,0,REE distribución + AMAEM ratio (synthetic)
40-CABO DE LAS HUERTAS,normal,2023,12,82260.0,2.79,0.63,0.94,0,REE distribución + AMAEM ratio (synthetic)
40-CABO DE LAS HUERTAS,normal,2024,1,88635.0,2.57,0.43,0.89,0,REE distribución + AMAEM ratio (synthetic)
40-CABO DE LAS HUERTAS,normal,2024,2,74440.0,2.7,0.54,0.96,0,REE distribución + AMAEM ratio (synthetic)
40-CABO DE LAS HUERTAS,normal,2024,3,70109.0,2.84,0.67,1.05,0,REE distribución + AMAEM ratio (synthetic)
40-CABO DE LAS HUERTAS,normal,2024,4,73464.0,2.67,0.52,1.02,0,REE distribución + AMAEM ratio (synthetic)
40-CABO DE LAS HUERTAS,normal,2024,5,74379.0,2.59,0.45,0.97,0,REE distribución + AMAEM ratio (synthetic)
40-CABO DE LAS HUERTAS,normal,2024,6,84086.0,3.19,0.99,1.07,0,REE distribución + AMAEM ratio (synthetic)
40-CABO DE LAS HUERTAS,normal,2024,7,99862.0,3.18,0.98,0.92,0,REE distribución + AMAEM ratio (synthetic)
40-CABO DE LAS HUERTAS,normal,2024,8,88285.0,3.1,0.91,0.92,0,REE distribución + AMAEM ratio (synthetic)
40-CABO DE LAS HUERTAS,normal,2024,9,70832.0,2.86,0.69,0.99,0,REE distribución + AMAEM ratio (synthetic)
40-CABO DE LAS HUERTAS,normal,2024,10,74208.0,2.87,0.7,1.07,0,REE distribución + AMAEM ratio (synthetic)
40-CABO DE LAS HUERTAS,normal,2024,11,79127.0,2.71,0.55,0.98,0,REE distribución + AMAEM ratio (synthetic)
40-CABO DE LAS HUERTAS,normal,2024,12,75457.0,2.64,0.49,0.89,0,REE distribución + AMAEM ratio (synthetic)
41-PLAYA DE SAN JUAN,estacionalidad,2022,1,16577.0,1.9,-0.19,1.05,0,REE distribución + AMAEM ratio (synthetic)
41-PLAYA DE SAN JUAN,estacionalidad,2022,2,16787.0,1.78,-0.29,1.01,0,REE distribución + AMAEM ratio (synthetic)
41-PLAYA DE SAN JUAN,estacionalidad,2022,3,16991.0,1.74,-0.33,1.03,0,REE distribución + AMAEM ratio (synthetic)
41-PLAYA DE SAN JUAN,estacionalidad,2022,4,16100.0,1.73,-0.34,1.06,0,REE distribución + AMAEM ratio (synthetic)
41-PLAYA DE SAN JUAN,estacionalidad,2022,5,15757.0,1.58,-0.47,0.95,0,REE distribución + AMAEM ratio (synthetic)
41-PLAYA DE SAN JUAN,estacionalidad,2022,6,18794.0,1.02,-0.98,0.55,0,REE distribución + AMAEM ratio (synthetic)
41-PLAYA DE SAN JUAN,estacionalidad,2022,7,21834.0,1.01,-0.99,0.47,0,REE distribución + AMAEM ratio (synthetic)
41-PLAYA DE SAN JUAN,estacionalidad,2022,8,22212.0,1.24,-0.78,0.59,0,REE distribución + AMAEM ratio (synthetic)
41-PLAYA DE SAN JUAN,estacionalidad,2022,9,17629.0,2.09,-0.01,1.15,0,REE distribución + AMAEM ratio (synthetic)
41-PLAYA DE SAN JUAN,estacionalidad,2022,10,15899.0,1.64,-0.42,0.98,0,REE distribución + AMAEM ratio (synthetic)
41-PLAYA DE SAN JUAN,estacionalidad,2022,11,17918.0,1.82,-0.26,1.05,0,REE distribución + AMAEM ratio (synthetic)
41-PLAYA DE SAN JUAN,estacionalidad,2022,12,18463.0,1.93,-0.15,1.05,0,REE distribución + AMAEM ratio (synthetic)
41-PLAYA DE SAN JUAN,estacionalidad,2023,1,19483.0,1.74,-0.33,0.96,0,REE distribución + AMAEM ratio (synthetic)
41-PLAYA DE SAN JUAN,estacionalidad,2023,2,16822.0,1.85,-0.23,1.05,0,REE distribución + AMAEM ratio (synthetic)
41-PLAYA DE SAN JUAN,estacionalidad,2023,3,17830.0,1.57,-0.49,0.93,0,REE distribución + AMAEM ratio (synthetic)
41-PLAYA DE SAN JUAN,estacionalidad,2023,4,15851.0,1.64,-0.42,1.0,0,REE distribución + AMAEM ratio (synthetic)
41-PLAYA DE SAN JUAN,estacionalidad,2023,5,17630.0,1.72,-0.35,1.03,0,REE distribución + AMAEM ratio (synthetic)
41-PLAYA DE SAN JUAN,estacionalidad,2023,6,19558.0,1.05,-0.95,0.56,0,REE distribución + AMAEM ratio (synthetic)
41-PLAYA DE SAN JUAN,estacionalidad,2023,7,21182.0,1.09,-0.92,0.51,0,REE distribución + AMAEM ratio (synthetic)
41-PLAYA DE SAN JUAN,estacionalidad,2023,8,20446.0,1.15,-0.86,0.55,0,REE distribución + AMAEM ratio (synthetic)
41-PLAYA DE SAN JUAN,estacionalidad,2023,9,18932.0,1.69,-0.37,0.93,0,REE distribución + AMAEM ratio (synthetic)
41-PLAYA DE SAN JUAN,estacionalidad,2023,10,18113.0,1.78,-0.29,1.06,0,REE distribución + AMAEM ratio (synthetic)
41-PLAYA DE SAN JUAN,estacionalidad,2023,11,14977.0,1.76,-0.31,1.02,0,REE distribución + AMAEM ratio (synthetic)
41-PLAYA DE SAN JUAN,estacionalidad,2023,12,18117.0,1.61,-0.44,0.87,0,REE distribución + AMAEM ratio (synthetic)
41-PLAYA DE SAN JUAN,estacionalidad,2024,1,20333.0,1.79,-0.29,0.99,0,REE distribución + AMAEM ratio (synthetic)
41-PLAYA DE SAN JUAN,estacionalidad,2024,2,17253.0,1.62,-0.44,0.92,0,REE distribución + AMAEM ratio (synthetic)
41-PLAYA DE SAN JUAN,estacionalidad,2024,3,15991.0,1.81,-0.27,1.07,0,REE distribución + AMAEM ratio (synthetic)
41-PLAYA DE SAN JUAN,estacionalidad,2024,4,15411.0,1.59,-0.46,0.97,0,REE distribución + AMAEM ratio (synthetic)
41-PLAYA DE SAN JUAN,estacionalidad,2024,5,14997.0,1.62,-0.44,0.97,0,REE distribución + AMAEM ratio (synthetic)
41-PLAYA DE SAN JUAN,estacionalidad,2024,6,19094.0,1.07,-0.93,0.58,0,REE distribución + AMAEM ratio (synthetic)
41-PLAYA DE SAN JUAN,estacionalidad,2024,7,21089.0,1.08,-0.93,0.5,0,REE distribución + AMAEM ratio (synthetic)
41-PLAYA DE SAN JUAN,estacionalidad,2024,8,20225.0,1.22,-0.8,0.58,0,REE distribución + AMAEM ratio (synthetic)
41-PLAYA DE SAN JUAN,estacionalidad,2024,9,19302.0,1.95,-0.14,1.07,0,REE distribución + AMAEM ratio (synthetic)
41-PLAYA DE SAN JUAN,estacionalidad,2024,10,15452.0,1.6,-0.45,0.96,0,REE distribución + AMAEM ratio (synthetic)
41-PLAYA DE SAN JUAN,estacionalidad,2024,11,17550.0,1.69,-0.37,0.98,0,REE distribución + AMAEM ratio (synthetic)
41-PLAYA DE SAN JUAN,estacionalidad,2024,12,18477.0,1.83,-0.25,0.99,0,REE distribución + AMAEM ratio (synthetic)
54-POLIGONO VALLONGA,normal,2022,1,33900.0,2.19,0.08,0.93,0,REE distribución + AMAEM ratio (synthetic)
54-POLIGONO VALLONGA,normal,2022,2,31511.0,2.14,0.04,0.94,0,REE distribución + AMAEM ratio (synthetic)
54-POLIGONO VALLONGA,normal,2022,3,31273.0,2.17,0.06,0.99,0,REE distribución + AMAEM ratio (synthetic)
54-POLIGONO VALLONGA,normal,2022,4,28674.0,2.08,-0.02,0.98,0,REE distribución + AMAEM ratio (synthetic)
54-POLIGONO VALLONGA,normal,2022,5,30158.0,2.33,0.21,1.08,0,REE distribución + AMAEM ratio (synthetic)
54-POLIGONO VALLONGA,normal,2022,6,32531.0,2.49,0.35,1.03,0,REE distribución + AMAEM ratio (synthetic)
54-POLIGONO VALLONGA,normal,2022,7,39311.0,2.71,0.56,0.97,0,REE distribución + AMAEM ratio (synthetic)
54-POLIGONO VALLONGA,normal,2022,8,35427.0,2.46,0.33,0.9,0,REE distribución + AMAEM ratio (synthetic)
54-POLIGONO VALLONGA,normal,2022,9,30359.0,2.11,0.01,0.9,0,REE distribución + AMAEM ratio (synthetic)
54-POLIGONO VALLONGA,normal,2022,10,26668.0,2.3,0.19,1.06,0,REE distribución + AMAEM ratio (synthetic)
54-POLIGONO VALLONGA,normal,2022,11,32368.0,2.13,0.03,0.95,0,REE distribución + AMAEM ratio (synthetic)
54-POLIGONO VALLONGA,normal,2022,12,33961.0,2.44,0.31,1.02,0,REE distribución + AMAEM ratio (synthetic)
54-POLIGONO VALLONGA,normal,2023,1,30510.0,2.11,0.01,0.9,0,REE distribución + AMAEM ratio (synthetic)
54-POLIGONO VALLONGA,normal,2023,2,34305.0,2.15,0.05,0.95,0,REE distribución + AMAEM ratio (synthetic)
54-POLIGONO VALLONGA,normal,2023,3,34659.0,1.92,-0.17,0.88,0,REE distribución + AMAEM ratio (synthetic)
54-POLIGONO VALLONGA,normal,2023,4,29298.0,2.0,-0.09,0.94,0,REE distribución + AMAEM ratio (synthetic)
54-POLIGONO VALLONGA,normal,2023,5,28850.0,2.22,0.11,1.02,0,REE distribución + AMAEM ratio (synthetic)
54-POLIGONO VALLONGA,normal,2023,6,35009.0,1.97,-0.12,0.82,0,REE distribución + AMAEM ratio (synthetic)
54-POLIGONO VALLONGA,normal,2023,7,37219.0,2.86,0.69,1.02,0,REE distribución + AMAEM ratio (synthetic)
54-POLIGONO VALLONGA,normal,2023,8,40314.0,2.65,0.5,0.97,0,REE distribución + AMAEM ratio (synthetic)
54-POLIGONO VALLONGA,normal,2023,9,34247.0,2.33,0.21,0.99,0,REE distribución + AMAEM ratio (synthetic)
54-POLIGONO VALLONGA,normal,2023,10,28260.0,1.94,-0.14,0.9,0,REE distribución + AMAEM ratio (synthetic)
54-POLIGONO VALLONGA,normal,2023,11,33811.0,2.08,-0.02,0.93,0,REE distribución + AMAEM ratio (synthetic)
54-POLIGONO VALLONGA,normal,2023,12,33054.0,2.26,0.15,0.95,0,REE distribución + AMAEM ratio (synthetic)
54-POLIGONO VALLONGA,normal,2024,1,34284.0,2.53,0.39,1.08,0,REE distribución + AMAEM ratio (synthetic)
54-POLIGONO VALLONGA,normal,2024,2,30999.0,2.25,0.13,0.99,0,REE distribución + AMAEM ratio (synthetic)
54-POLIGONO VALLONGA,normal,2024,3,27738.0,2.16,0.06,0.99,0,REE distribución + AMAEM ratio (synthetic)
54-POLIGONO VALLONGA,normal,2024,4,32031.0,1.76,-0.31,0.83,0,REE distribución + AMAEM ratio (synthetic)
54-POLIGONO VALLONGA,normal,2024,5,28178.0,2.01,-0.08,0.93,0,REE distribución + AMAEM ratio (synthetic)
54-POLIGONO VALLONGA,normal,2024,6,32105.0,2.38,0.25,0.99,0,REE distribución + AMAEM ratio (synthetic)
54-POLIGONO VALLONGA,normal,2024,7,37467.0,2.8,0.63,1.0,0,REE distribución + AMAEM ratio (synthetic)
54-POLIGONO VALLONGA,normal,2024,8,33492.0,2.94,0.76,1.08,0,REE distribución + AMAEM ratio (synthetic)
54-POLIGONO VALLONGA,normal,2024,9,35250.0,2.51,0.37,1.07,0,REE distribución + AMAEM ratio (synthetic)
54-POLIGONO VALLONGA,normal,2024,10,28156.0,2.38,0.26,1.1,0,REE distribución + AMAEM ratio (synthetic)
54-POLIGONO VALLONGA,normal,2024,11,31426.0,2.01,-0.08,0.9,0,REE distribución + AMAEM ratio (synthetic)
54-POLIGONO VALLONGA,normal,2024,12,36082.0,2.6,0.45,1.09,0,REE distribución + AMAEM ratio (synthetic)
55-PUERTO,normal,2022,1,20588.0,3.42,1.2,1.18,0,REE distribución + AMAEM ratio (synthetic)
55-PUERTO,normal,2022,2,18227.0,3.07,0.88,1.09,0,REE distribución + AMAEM ratio (synthetic)
55-PUERTO,normal,2022,3,21413.0,2.68,0.53,0.99,0,REE distribución + AMAEM ratio (synthetic)
55-PUERTO,normal,2022,4,20146.0,2.65,0.5,1.01,0,REE distribución + AMAEM ratio (synthetic)
55-PUERTO,normal,2022,5,21640.0,2.67,0.52,1.0,0,REE distribución + AMAEM ratio (synthetic)
55-PUERTO,normal,2022,6,24073.0,3.09,0.9,1.03,0,REE distribución + AMAEM ratio (synthetic)
55-PUERTO,normal,2022,7,28044.0,3.68,1.44,1.06,0,REE distribución + AMAEM ratio (synthetic)
55-PUERTO,normal,2022,8,25602.0,3.4,1.18,1.01,0,REE distribución + AMAEM ratio (synthetic)
55-PUERTO,normal,2022,9,22368.0,2.82,0.66,0.97,0,REE distribución + AMAEM ratio (synthetic)
55-PUERTO,normal,2022,10,20341.0,2.51,0.37,0.93,0,REE distribución + AMAEM ratio (synthetic)
55-PUERTO,normal,2022,11,21566.0,2.96,0.78,1.07,0,REE distribución + AMAEM ratio (synthetic)
55-PUERTO,normal,2022,12,23692.0,2.51,0.38,0.85,0,REE distribución + AMAEM ratio (synthetic)
55-PUERTO,normal,2023,1,22135.0,3.16,0.96,1.09,0,REE distribución + AMAEM ratio (synthetic)
55-PUERTO,normal,2023,2,21560.0,3.02,0.84,1.07,0,REE distribución + AMAEM ratio (synthetic)
55-PUERTO,normal,2023,3,20532.0,2.94,0.76,1.08,0,REE distribución + AMAEM ratio (synthetic)
55-PUERTO,normal,2023,4,19227.0,2.75,0.59,1.05,0,REE distribución + AMAEM ratio (synthetic)
55-PUERTO,normal,2023,5,18367.0,2.69,0.54,1.0,0,REE distribución + AMAEM ratio (synthetic)
55-PUERTO,normal,2023,6,20117.0,2.62,0.47,0.88,0,REE distribución + AMAEM ratio (synthetic)
55-PUERTO,normal,2023,7,28533.0,3.53,1.3,1.02,0,REE distribución + AMAEM ratio (synthetic)
55-PUERTO,normal,2023,8,24283.0,3.67,1.42,1.09,0,REE distribución + AMAEM ratio (synthetic)
55-PUERTO,normal,2023,9,21176.0,2.88,0.71,0.99,0,REE distribución + AMAEM ratio (synthetic)
55-PUERTO,normal,2023,10,20648.0,2.5,0.36,0.93,0,REE distribución + AMAEM ratio (synthetic)
55-PUERTO,normal,2023,11,19690.0,3.03,0.85,1.09,0,REE distribución + AMAEM ratio (synthetic)
55-PUERTO,normal,2023,12,23241.0,3.11,0.92,1.05,0,REE distribución + AMAEM ratio (synthetic)
55-PUERTO,normal,2024,1,22843.0,2.7,0.55,0.93,0,REE distribución + AMAEM ratio (synthetic)
55-PUERTO,normal,2024,2,22365.0,2.9,0.72,1.03,0,REE distribución + AMAEM ratio (synthetic)
55-PUERTO,normal,2024,3,21250.0,2.84,0.68,1.05,0,REE distribución + AMAEM ratio (synthetic)
55-PUERTO,normal,2024,4,20363.0,2.66,0.51,1.01,0,REE distribución + AMAEM ratio (synthetic)
55-PUERTO,normal,2024,5,20825.0,2.78,0.61,1.03,0,REE distribución + AMAEM ratio (synthetic)
55-PUERTO,normal,2024,6,25238.0,2.93,0.75,0.98,0,REE distribución + AMAEM ratio (synthetic)
55-PUERTO,normal,2024,7,28628.0,3.52,1.29,1.02,0,REE distribución + AMAEM ratio (synthetic)
55-PUERTO,normal,2024,8,25326.0,3.31,1.1,0.98,0,REE distribución + AMAEM ratio (synthetic)
55-PUERTO,normal,2024,9,25077.0,2.96,0.78,1.02,0,REE distribución + AMAEM ratio (synthetic)
55-PUERTO,normal,2024,10,20648.0,2.68,0.53,1.0,0,REE distribución + AMAEM ratio (synthetic)
55-PUERTO,normal,2024,11,20867.0,2.95,0.77,1.06,0,REE distribución + AMAEM ratio (synthetic)
55-PUERTO,normal,2024,12,22716.0,2.85,0.68,0.96,0,REE distribución + AMAEM ratio (synthetic)
56-DISPERSOS,enganche,2022,1,61993.0,15.08,11.8,6.66,1,REE distribución + AMAEM ratio (synthetic)
56-DISPERSOS,enganche,2022,2,54063.0,9.61,6.83,4.37,1,REE distribución + AMAEM ratio (synthetic)
56-DISPERSOS,enganche,2022,3,45287.0,10.07,7.25,4.77,1,REE distribución + AMAEM ratio (synthetic)
56-DISPERSOS,enganche,2022,4,38508.0,13.8,10.64,6.74,1,REE distribución + AMAEM ratio (synthetic)
56-DISPERSOS,enganche,2022,5,52423.0,11.55,8.59,5.52,1,REE distribución + AMAEM ratio (synthetic)
56-DISPERSOS,enganche,2022,6,40747.0,14.19,10.99,6.1,1,REE distribución + AMAEM ratio (synthetic)
56-DISPERSOS,enganche,2022,7,68914.0,11.88,8.89,4.41,1,REE distribución + AMAEM ratio (synthetic)
56-DISPERSOS,enganche,2022,8,57487.0,12.04,9.03,4.58,1,REE distribución + AMAEM ratio (synthetic)
56-DISPERSOS,enganche,2022,9,55556.0,13.17,10.07,5.82,1,REE distribución + AMAEM ratio (synthetic)
56-DISPERSOS,enganche,2022,10,47812.0,14.09,10.9,6.74,1,REE distribución + AMAEM ratio (synthetic)
56-DISPERSOS,enganche,2022,11,43818.0,12.48,9.44,5.79,1,REE distribución + AMAEM ratio (synthetic)
56-DISPERSOS,enganche,2022,12,48389.0,11.04,8.13,4.79,1,REE distribución + AMAEM ratio (synthetic)
56-DISPERSOS,enganche,2023,1,54131.0,10.14,7.31,4.48,1,REE distribución + AMAEM ratio (synthetic)
56-DISPERSOS,enganche,2023,2,52710.0,11.14,8.22,5.07,1,REE distribución + AMAEM ratio (synthetic)
56-DISPERSOS,enganche,2023,3,53179.0,11.69,8.72,5.53,1,REE distribución + AMAEM ratio (synthetic)
56-DISPERSOS,enganche,2023,4,44755.0,12.1,9.09,5.91,1,REE distribución + AMAEM ratio (synthetic)
56-DISPERSOS,enganche,2023,5,54316.0,9.53,6.76,4.56,1,REE distribución + AMAEM ratio (synthetic)
56-DISPERSOS,enganche,2023,6,51799.0,11.4,8.45,4.9,1,REE distribución + AMAEM ratio (synthetic)
56-DISPERSOS,enganche,2023,7,68517.0,12.18,9.16,4.52,1,REE distribución + AMAEM ratio (synthetic)
56-DISPERSOS,enganche,2023,8,57471.0,11.46,8.51,4.36,1,REE distribución + AMAEM ratio (synthetic)
56-DISPERSOS,enganche,2023,9,50406.0,10.09,7.26,4.46,1,REE distribución + AMAEM ratio (synthetic)
56-DISPERSOS,enganche,2023,10,45563.0,14.01,10.82,6.7,1,REE distribución + AMAEM ratio (synthetic)
56-DISPERSOS,enganche,2023,11,38222.0,11.11,8.19,5.15,1,REE distribución + AMAEM ratio (synthetic)
56-DISPERSOS,enganche,2023,12,58831.0,10.63,7.75,4.61,1,REE distribución + AMAEM ratio (synthetic)
56-DISPERSOS,enganche,2024,1,46181.0,11.58,8.62,5.12,1,REE distribución + AMAEM ratio (synthetic)
56-DISPERSOS,enganche,2024,2,54198.0,10.88,7.98,4.95,1,REE distribución + AMAEM ratio (synthetic)
56-DISPERSOS,enganche,2024,3,55347.0,13.34,10.22,6.31,1,REE distribución + AMAEM ratio (synthetic)
56-DISPERSOS,enganche,2024,4,41024.0,11.82,8.84,5.77,1,REE distribución + AMAEM ratio (synthetic)
56-DISPERSOS,enganche,2024,5,43857.0,10.76,7.87,5.15,1,REE distribución + AMAEM ratio (synthetic)
56-DISPERSOS,enganche,2024,6,40438.0,9.99,7.17,4.29,1,REE distribución + AMAEM ratio (synthetic)
56-DISPERSOS,enganche,2024,7,58963.0,11.07,8.15,4.11,1,REE distribución + AMAEM ratio (synthetic)
56-DISPERSOS,enganche,2024,8,54196.0,11.05,8.13,4.2,1,REE distribución + AMAEM ratio (synthetic)
56-DISPERSOS,enganche,2024,9,45019.0,11.95,8.96,5.28,1,REE distribución + AMAEM ratio (synthetic)
56-DISPERSOS,enganche,2024,10,44856.0,12.49,9.45,5.97,1,REE distribución + AMAEM ratio (synthetic)
56-DISPERSOS,enganche,2024,11,47210.0,9.69,6.9,4.49,1,REE distribución + AMAEM ratio (synthetic)
56-DISPERSOS,enganche,2024,12,43953.0,12.12,9.11,5.25,1,REE distribución + AMAEM ratio (synthetic)
TABARCA,contador_roto,2022,1,50529.0,1.74,-0.32,0.86,0,REE distribución + AMAEM ratio (synthetic)
TABARCA,contador_roto,2022,2,46895.0,1.93,-0.16,0.97,0,REE distribución + AMAEM ratio (synthetic)
TABARCA,contador_roto,2022,3,45214.0,1.62,-0.43,0.85,0,REE distribución + AMAEM ratio (synthetic)
TABARCA,contador_roto,2022,4,42350.0,2.03,-0.06,1.1,0,REE distribución + AMAEM ratio (synthetic)
TABARCA,contador_roto,2022,5,40359.0,1.87,-0.21,0.99,0,REE distribución + AMAEM ratio (synthetic)
TABARCA,contador_roto,2022,6,49211.0,1.82,-0.25,0.87,0,REE distribución + AMAEM ratio (synthetic)
TABARCA,contador_roto,2022,7,55580.0,2.55,0.41,1.05,0,REE distribución + AMAEM ratio (synthetic)
TABARCA,contador_roto,2022,8,60664.0,2.34,0.22,0.99,0,REE distribución + AMAEM ratio (synthetic)
TABARCA,contador_roto,2022,9,44051.0,1.84,-0.24,0.9,0,REE distribución + AMAEM ratio (synthetic)
TABARCA,contador_roto,2022,10,41975.0,1.83,-0.25,0.97,0,REE distribución + AMAEM ratio (synthetic)
TABARCA,contador_roto,2022,11,44039.0,1.95,-0.14,1.01,0,REE distribución + AMAEM ratio (synthetic)
TABARCA,contador_roto,2022,12,45555.0,2.17,0.06,1.05,0,REE distribución + AMAEM ratio (synthetic)
TABARCA,contador_roto,2023,1,49491.0,2.31,0.19,1.13,0,REE distribución + AMAEM ratio (synthetic)
TABARCA,contador_roto,2023,2,46872.0,2.18,0.08,1.1,0,REE distribución + AMAEM ratio (synthetic)
TABARCA,contador_roto,2023,3,42433.0,1.61,-0.45,0.85,0,REE distribución + AMAEM ratio (synthetic)
TABARCA,contador_roto,2023,4,42417.0,1.9,-0.18,1.03,0,REE distribución + AMAEM ratio (synthetic)
TABARCA,contador_roto,2023,5,44073.0,1.84,-0.23,0.98,0,REE distribución + AMAEM ratio (synthetic)
TABARCA,contador_roto,2023,6,43466.0,1.9,-0.18,0.91,0,REE distribución + AMAEM ratio (synthetic)
TABARCA,contador_roto,2023,7,58350.0,2.29,0.18,0.95,0,REE distribución + AMAEM ratio (synthetic)
TABARCA,contador_roto,2023,8,54829.0,2.27,0.16,0.96,0,REE distribución + AMAEM ratio (synthetic)
TABARCA,contador_roto,2023,9,45353.0,7.21,4.64,3.54,1,REE distribución + AMAEM ratio (synthetic)
TABARCA,contador_roto,2023,10,43250.0,7.84,5.22,4.17,1,REE distribución + AMAEM ratio (synthetic)
TABARCA,contador_roto,2023,11,46983.0,8.45,5.77,4.36,1,REE distribución + AMAEM ratio (synthetic)
TABARCA,contador_roto,2023,12,51654.0,6.0,3.55,2.89,1,REE distribución + AMAEM ratio (synthetic)
TABARCA,contador_roto,2024,1,44109.0,8.23,5.57,4.04,1,REE distribución + AMAEM ratio (synthetic)
TABARCA,contador_roto,2024,2,48105.0,7.57,4.97,3.83,1,REE distribución + AMAEM ratio (synthetic)
TABARCA,contador_roto,2024,3,46274.0,6.98,4.43,3.67,1,REE distribución + AMAEM ratio (synthetic)
TABARCA,contador_roto,2024,4,40688.0,8.56,5.87,4.65,1,REE distribución + AMAEM ratio (synthetic)
TABARCA,contador_roto,2024,5,39156.0,8.31,5.64,4.42,1,REE distribución + AMAEM ratio (synthetic)
TABARCA,contador_roto,2024,6,44906.0,8.74,6.03,4.17,1,REE distribución + AMAEM ratio (synthetic)
TABARCA,contador_roto,2024,7,54622.0,6.98,4.43,2.88,1,REE distribución + AMAEM ratio (synthetic)
TABARCA,contador_roto,2024,8,56406.0,7.33,4.75,3.1,1,REE distribución + AMAEM ratio (synthetic)
TABARCA,contador_roto,2024,9,45936.0,7.4,4.82,3.64,1,REE distribución + AMAEM ratio (synthetic)
TABARCA,contador_roto,2024,10,43580.0,7.03,4.48,3.74,1,REE distribución + AMAEM ratio (synthetic)
TABARCA,contador_roto,2024,11,48188.0,6.56,4.05,3.38,1,REE distribución + AMAEM ratio (synthetic)
TABARCA,contador_roto,2024,12,42409.0,7.88,5.26,3.8,1,REE distribución + AMAEM ratio (synthetic)
VILLAFRANQUEZA,normal,2022,1,25936.0,1.63,-0.42,0.92,0,REE distribución + AMAEM ratio (synthetic)
VILLAFRANQUEZA,normal,2022,2,22441.0,1.88,-0.2,1.09,0,REE distribución + AMAEM ratio (synthetic)
VILLAFRANQUEZA,normal,2022,3,21626.0,1.88,-0.2,1.14,0,REE distribución + AMAEM ratio (synthetic)
VILLAFRANQUEZA,normal,2022,4,20248.0,1.61,-0.44,1.0,0,REE distribución + AMAEM ratio (synthetic)
VILLAFRANQUEZA,normal,2022,5,24516.0,1.75,-0.31,1.07,0,REE distribución + AMAEM ratio (synthetic)
VILLAFRANQUEZA,normal,2022,6,22462.0,1.66,-0.4,0.91,0,REE distribución + AMAEM ratio (synthetic)
VILLAFRANQUEZA,normal,2022,7,26901.0,1.99,-0.1,0.94,0,REE distribución + AMAEM ratio (synthetic)
VILLAFRANQUEZA,normal,2022,8,28218.0,1.84,-0.24,0.89,0,REE distribución + AMAEM ratio (synthetic)
VILLAFRANQUEZA,normal,2022,9,23955.0,1.75,-0.32,0.98,0,REE distribución + AMAEM ratio (synthetic)
VILLAFRANQUEZA,normal,2022,10,22532.0,1.61,-0.45,0.98,0,REE distribución + AMAEM ratio (synthetic)
VILLAFRANQUEZA,normal,2022,11,20431.0,1.71,-0.36,1.01,0,REE distribución + AMAEM ratio (synthetic)
VILLAFRANQUEZA,normal,2022,12,24180.0,1.99,-0.1,1.1,0,REE distribución + AMAEM ratio (synthetic)
VILLAFRANQUEZA,normal,2023,1,25229.0,1.91,-0.18,1.07,0,REE distribución + AMAEM ratio (synthetic)
VILLAFRANQUEZA,normal,2023,2,22355.0,1.58,-0.47,0.92,0,REE distribución + AMAEM ratio (synthetic)
VILLAFRANQUEZA,normal,2023,3,21864.0,1.61,-0.44,0.97,0,REE distribución + AMAEM ratio (synthetic)
VILLAFRANQUEZA,normal,2023,4,20019.0,1.45,-0.59,0.9,0,REE distribución + AMAEM ratio (synthetic)
VILLAFRANQUEZA,normal,2023,5,20596.0,1.69,-0.37,1.03,0,REE distribución + AMAEM ratio (synthetic)
VILLAFRANQUEZA,normal,2023,6,24795.0,1.77,-0.3,0.97,0,REE distribución + AMAEM ratio (synthetic)
VILLAFRANQUEZA,normal,2023,7,28255.0,2.04,-0.06,0.96,0,REE distribución + AMAEM ratio (synthetic)
VILLAFRANQUEZA,normal,2023,8,25508.0,2.13,0.02,1.03,0,REE distribución + AMAEM ratio (synthetic)
VILLAFRANQUEZA,normal,2023,9,24224.0,1.91,-0.17,1.08,0,REE distribución + AMAEM ratio (synthetic)
VILLAFRANQUEZA,normal,2023,10,22543.0,1.68,-0.38,1.02,0,REE distribución + AMAEM ratio (synthetic)
VILLAFRANQUEZA,normal,2023,11,22545.0,1.76,-0.31,1.04,0,REE distribución + AMAEM ratio (synthetic)
VILLAFRANQUEZA,normal,2023,12,24314.0,1.87,-0.21,1.03,0,REE distribución + AMAEM ratio (synthetic)
VILLAFRANQUEZA,normal,2024,1,22916.0,1.76,-0.31,0.99,0,REE distribución + AMAEM ratio (synthetic)
VILLAFRANQUEZA,normal,2024,2,24382.0,1.63,-0.43,0.94,0,REE distribución + AMAEM ratio (synthetic)
VILLAFRANQUEZA,normal,2024,3,21318.0,1.98,-0.11,1.19,0,REE distribución + AMAEM ratio (synthetic)
VILLAFRANQUEZA,normal,2024,4,22240.0,1.62,-0.44,1.01,0,REE distribución + AMAEM ratio (synthetic)
VILLAFRANQUEZA,normal,2024,5,20903.0,1.61,-0.44,0.98,0,REE distribución + AMAEM ratio (synthetic)
VILLAFRANQUEZA,normal,2024,6,24616.0,1.62,-0.44,0.88,0,REE distribución + AMAEM ratio (synthetic)
