EXPLOTACION,AÑO,MES,MOTIVO,TIPO CLIENTE,USO,ACTIVIDAD,CANTIDAD
ALICANTE,2.024,1,Procede de baja,Particular,COMERCIAL,OFICINAS PROFESIONALES Y OTRAS DEPENDENCIAS,3
ALICANTE,2.024,1,Procede de baja,Particular,COMERCIAL,COMERCIO INDUSTRIAL,1
ALICANTE,2.024,1,Procede de baja,Particular,COMERCIAL,ALMACENES Y NAVES DE PERECEDEROS,1
ALICANTE,2.024,1,Procede de baja,Particular,COMERCIAL,"VADOS, TRASTEROS E INMUEBLES SIN ACTIVIDAD",2
ALICANTE,2.024,2,Alta nueva,Particular,DOMÉSTICO,VIVIENDAS,41
ALICANTE,2.024,2,Alta nueva,Particular,DOMÉSTICO,COM.PROPIETARIOS (ACS),1
ALICANTE,2.024,2,Alta nueva,Particular,DOMÉSTICO,COM. PROPIETARIOS(LIMPIEZA),6
ALICANTE,2.024,2,Alta nueva,Particular,COMERCIAL,BARES SIN RESTAURACION Y CAFETERIAS,1
ALICANTE,2.024,2,Alta nueva,Particular,COMERCIAL,HOSTALES Y PENSIONES,1
ALICANTE,2.024,2,Alta nueva,Particular,DOMÉSTICO,COM.PROPIETARIOS (RIEGO/PISCINA),1
ALICANTE,2.024,2,Alta nueva,Particular,GARAJES,"VADOS, TRASTEROS E INMUEBLES SIN ACTIVIDAD",1
ALICANTE,2.024,2,Alta nueva,Particular,COMERCIAL,ALMACENES Y NAVES DE MERCANCIAS,1
ALICANTE,2.024,2,Alta nueva,Particular,COMERCIAL,"VADOS, TRASTEROS E INMUEBLES SIN ACTIVIDAD",4
ALICANTE,2.024,2,Alta nueva,Particular,OBRAS,OBRAS,5
ALICANTE,2.024,2,Alta nueva,Particular,SERV. CONTRAINCENDIOS,BOCA INCENDIO EXTERNA,2
ALICANTE,2.024,2,Alta nueva,Particular,COMERCIAL,LOCALES COMERCIALES/COMERCIO,4
ALICANTE,2.024,2,Cambio titular,Particular,COMERCIAL,LOCALES COMERCIALES/COMERCIO,5
ALICANTE,2.024,2,Cambio titular,Particular,COMERCIAL,RESTAURANTES/CERVECERIAS Y BARES CON RESTAURACION,2
ALICANTE,2.024,2,Cambio titular,Particular,DOMÉSTICO,VIVIENDAS,42
ALICANTE,2.024,2,Cambio titular,Particular,COMERCIAL,"VADOS, TRASTEROS E INMUEBLES SIN ACTIVIDAD",1
ALICANTE,2.024,2,Procede de baja,Particular,DOMÉSTICO,VIVIENDAS,54
ALICANTE,2.024,2,Procede de baja,Particular,COMERCIAL,BARES SIN RESTAURACION Y CAFETERIAS,2
ALICANTE,2.024,2,Procede de baja,Particular,COMERCIAL,RESTAURANTES/CERVECERIAS Y BARES CON RESTAURACION,1
ALICANTE,2.024,2,Procede de baja,Particular,COMERCIAL,ALMACENES Y NAVES DE MERCANCIAS,1
ALICANTE,2.024,2,Procede de baja,Particular,NO DOMÉSTICO,OBRAS,1
ALICANTE,2.024,2,Procede de baja,Particular,COMERCIAL,"VADOS, TRASTEROS E INMUEBLES SIN ACTIVIDAD",4
ALICANTE,2.024,2,Procede de baja,Particular,COMERCIAL,LOCALES COMERCIALES/COMERCIO,20
ALICANTE,2.024,2,Procede de baja,Particular,COMERCIAL,OBRAS,1
ALICANTE,2.024,2,Procede de baja,Particular,COMERCIAL,OFICINAS PROFESIONALES Y OTRAS DEPENDENCIAS,8
ALICANTE,2.024,2,Procede de baja,Particular,COMERCIAL,COMERCIO INDUSTRIAL,1
ALICANTE,2.024,3,Alta nueva,Particular,OBRAS,OBRAS,5
ALICANTE,2.024,3,Alta nueva,Particular,DOMÉSTICO,VIVIENDAS,210
ALICANTE,2.024,3,Alta nueva,Particular,NO DOMÉSTICO,"HOSPITALES, CENTROS DE SALUD Y OTROS",1
ALICANTE,2.024,3,Alta nueva,Particular,DOMÉSTICO,HOSTALES Y PENSIONES,1
ALICANTE,2.024,3,Alta nueva,Particular,SERV. CONTRAINCENDIOS,BOCA INCENDIO EXTERNA,3
ALICANTE,2.024,3,Alta nueva,Particular,COMERCIAL,"VADOS, TRASTEROS E INMUEBLES SIN ACTIVIDAD",4
ALICANTE,2.024,3,Alta nueva,Particular,COMERCIAL,LOCALES COMERCIALES/COMERCIO,4
ALICANTE,2.024,3,Alta nueva,Particular,DOMÉSTICO,COM. PROPIETARIOS(LIMPIEZA),14
ALICANTE,2.024,3,Alta nueva,Particular,COMERCIAL,RESTAURANTES/CERVECERIAS Y BARES CON RESTAURACION,1
ALICANTE,2.024,3,Alta nueva,Particular,RIEGO/BALDEO,RIEGO AGUA REUTILIZADA,1
ALICANTE,2.024,3,Alta nueva,Particular,DOMÉSTICO,DESCALCIFICADORES,1
ALICANTE,2.024,3,Alta nueva,Particular,NO DOMÉSTICO,HOTELES Y RESIDENCIAS,1
ALICANTE,2.024,3,Cambio titular,Particular,COMERCIAL,RESTAURANTES/CERVECERIAS Y BARES CON RESTAURACION,3
ALICANTE,2.024,3,Cambio titular,Particular,OBRAS,OBRAS,1
ALICANTE,2.024,3,Cambio titular,Particular,DOMÉSTICO,VIVIENDAS,51
ALICANTE,2.024,3,Cambio titular,Particular,COMERCIAL,LOCALES COMERCIALES/COMERCIO,1
ALICANTE,2.024,3,Cambio titular,Particular,COMERCIAL,"VADOS, TRASTEROS E INMUEBLES SIN ACTIVIDAD",1
ALICANTE,2.024,3,Procede de baja,Particular,COMERCIAL,"HOSPITALES, CENTROS DE SALUD Y OTROS",1
ALICANTE,2.024,3,Procede de baja,Particular,COMERCIAL,HOSTALES Y PENSIONES,2
ALICANTE,2.024,3,Procede de baja,Particular,COMERCIAL,OFICINAS PROFESIONALES Y OTRAS DEPENDENCIAS,7
ALICANTE,2.024,3,Procede de baja,Particular,NO DOMÉSTICO,INSTALACIONES VARIAS,1
ALICANTE,2.024,3,Procede de baja,Particular,COMERCIAL,LOCALES COMERCIALES/COMERCIO,16
ALICANTE,2.024,3,Procede de baja,Particular,DOMÉSTICO,VIVIENDAS,37
ALICANTE,2.024,3,Procede de baja,Particular,OBRAS,OBRAS,1
ALICANTE,2.024,3,Procede de baja,Particular,COMERCIAL,"VADOS, TRASTEROS E INMUEBLES SIN ACTIVIDAD",3
ALICANTE,2.024,3,Procede de baja,Particular,COMERCIAL,ALMACENES Y NAVES DE MERCANCIAS,1
ALICANTE,2.024,3,Procede de baja,Particular,COMERCIAL,TALLERES MENORES,1
ALICANTE,2.024,3,Procede de baja,Particular,COMERCIAL,RESTAURANTES/CERVECERIAS Y BARES CON RESTAURACION,2
ALICANTE,2.024,3,Procede de baja,Particular,COMERCIAL,CENTROS DE ENSEÑANZA,1
ALICANTE,2.024,4,Alta nueva,Particular,DOMÉSTICO,COM. PROPIETARIOS(LIMPIEZA),6
ALICANTE,2.024,4,Alta nueva,Particular,SERV. CONTRAINCENDIOS,BOCA INCENDIO EXTERNA,1
ALICANTE,2.024,4,Alta nueva,Particular,DOMÉSTICO,VIVIENDAS,144
ALICANTE,2.024,4,Alta nueva,Particular,COMERCIAL,"VADOS, TRASTEROS E INMUEBLES SIN ACTIVIDAD",2
ALICANTE,2.024,4,Alta nueva,Particular,OBRAS,OBRAS,6
ALICANTE,2.024,4,Alta nueva,Particular,DOMÉSTICO,COM.PROPIETARIOS (ACS),1
ALICANTE,2.024,4,Alta nueva,Particular,COMERCIAL,LOCALES COMERCIALES/COMERCIO,23
ALICANTE,2.024,4,Alta nueva,Singular,SERV. CONTRAINCENDIOS,BOCA INCENDIO EXTERNA,1
ALICANTE,2.024,4,Cambio titular,Particular,COMERCIAL,RESTAURANTES/CERVECERIAS Y BARES CON RESTAURACION,1
ALICANTE,2.024,4,Cambio titular,Particular,DOMÉSTICO,VIVIENDAS,37
ALICANTE,2.024,4,Cambio titular,Particular,COMERCIAL,LOCALES COMERCIALES/COMERCIO,2
ALICANTE,2.024,4,Cambio titular,Particular,COMERCIAL,"VADOS, TRASTEROS E INMUEBLES SIN ACTIVIDAD",1
ALICANTE,2.024,4,Procede de baja,Particular,NO DOMÉSTICO,"VADOS, TRASTEROS E INMUEBLES SIN ACTIVIDAD",1
ALICANTE,2.024,4,Procede de baja,Particular,COMERCIAL,"VADOS, TRASTEROS E INMUEBLES SIN ACTIVIDAD",4
ALICANTE,2.024,4,Procede de baja,Particular,COMERCIAL,TALLERES MECANICOS Y SIMILAR,1
ALICANTE,2.024,4,Procede de baja,Particular,COMERCIAL,BARES SIN RESTAURACION Y CAFETERIAS,1
ALICANTE,2.024,4,Procede de baja,Particular,COMERCIAL,LOCALES COMERCIALES/COMERCIO,12
ALICANTE,2.024,4,Procede de baja,Particular,COMERCIAL,RESTAURANTES/CERVECERIAS Y BARES CON RESTAURACION,1
ALICANTE,2.024,4,Procede de baja,Particular,COMERCIAL,HOSTALES Y PENSIONES,1
ALICANTE,2.024,4,Procede de baja,Particular,COMERCIAL,OFICINAS PROFESIONALES Y OTRAS DEPENDENCIAS,2
ALICANTE,2.024,4,Procede de baja,Particular,DOMÉSTICO,VIVIENDAS,52
ALICANTE,2.024,5,Alta nueva,Particular,DOMÉSTICO,COM. PROPIETARIOS(LIMPIEZA),4
ALICANTE,2.024,5,Alta nueva,Particular,COMERCIAL,HOTELES Y RESIDENCIAS,1
ALICANTE,2.024,5,Alta nueva,Particular,COMERCIAL,LOCALES COMERCIALES/COMERCIO,7
ALICANTE,2.024,5,Alta nueva,Particular,COMERCIAL,RESTAURANTES/CERVECERIAS Y BARES CON RESTAURACION,1
ALICANTE,2.024,5,Alta nueva,Particular,OBRAS,OBRAS,7
ALICANTE,2.024,5,Alta nueva,Particular,COMERCIAL,"VADOS, TRASTEROS E INMUEBLES SIN ACTIVIDAD",7
ALICANTE,2.024,5,Alta nueva,Particular,RIEGO/BALDEO,RIEGO AGUA REUTILIZADA,1
ALICANTE,2.024,5,Alta nueva,Particular,DOMÉSTICO,VIVIENDAS,46
ALICANTE,2.024,5,Cambio titular,Particular,COMERCIAL,"VADOS, TRASTEROS E INMUEBLES SIN ACTIVIDAD",1
ALICANTE,2.024,5,Cambio titular,Particular,COMERCIAL,TALLERES MECANICOS Y SIMILAR,1
ALICANTE,2.024,5,Cambio titular,Particular,COMERCIAL,RESTAURANTES/CERVECERIAS Y BARES CON RESTAURACION,3
ALICANTE,2.024,5,Cambio titular,Particular,DOMÉSTICO,VIVIENDAS,47
ALICANTE,2.024,5,Cambio titular,Particular,COMERCIAL,LOCALES COMERCIALES/COMERCIO,3
ALICANTE,2.024,5,Cambio titular,Particular,COMERCIAL,ALMACENES Y NAVES DE MERCANCIAS,1
ALICANTE,2.024,5,Procede de baja,Particular,DOMÉSTICO,VIVIENDAS,65
ALICANTE,2.024,5,Procede de baja,Particular,COMERCIAL,LOCALES COMERCIALES/COMERCIO,14
ALICANTE,2.024,5,Procede de baja,Particular,COMERCIAL,ALMACENES Y NAVES DE MERCANCIAS,2
ALICANTE,2.024,5,Procede de baja,Particular,NO DOMÉSTICO,INSTALACIONES VARIAS,1
ALICANTE,2.024,5,Procede de baja,Particular,COMERCIAL,OFICINAS PROFESIONALES Y OTRAS DEPENDENCIAS,2
ALICANTE,2.024,5,Procede de baja,Particular,COMERCIAL,BARES SIN RESTAURACION Y CAFETERIAS,1
ALICANTE,2.024,5,Procede de baja,Particular,COMERCIAL,PUBS Y LOCALES CON HORARIO ESPECIAL,1
ALICANTE,2.024,5,Procede de baja,Particular,COMERCIAL,"VADOS, TRASTEROS E INMUEBLES SIN ACTIVIDAD",4
ALICANTE,2.024,5,Procede de baja,Particular,COMERCIAL,RESTAURANTES/CERVECERIAS Y BARES CON RESTAURACION,1
ALICANTE,2.024,6,Alta nueva,Particular,COMERCIAL,ENTIDADES BANCARIAS,2
ALICANTE,2.024,6,Alta nueva,Particular,COMERCIAL,"VADOS, TRASTEROS E INMUEBLES SIN ACTIVIDAD",5
ALICANTE,2.024,6,Alta nueva,Particular,DOMÉSTICO,VIVIENDAS,32
ALICANTE,2.024,6,Alta nueva,Particular,COMERCIAL,HOTELES Y RESIDENCIAS,1
ALICANTE,2.024,6,Alta nueva,Particular,COMERCIAL,LOCALES COMERCIALES/COMERCIO,6
ALICANTE,2.024,6,Alta nueva,Particular,COMERCIAL,TALLERES MECANICOS Y SIMILAR,2
ALICANTE,2.024,6,Alta nueva,Particular,OBRAS,OBRAS,7
ALICANTE,2.024,6,Alta nueva,Particular,DOMÉSTICO,COM. PROPIETARIOS(LIMPIEZA),3
ALICANTE,2.024,6,Cambio titular,Particular,COMERCIAL,RESTAURANTES/CERVECERIAS Y BARES CON RESTAURACION,1
ALICANTE,2.024,6,Cambio titular,Particular,COMERCIAL,OFICINAS PROFESIONALES Y OTRAS DEPENDENCIAS,1
ALICANTE,2.024,6,Cambio titular,Particular,DOMÉSTICO,VIVIENDAS,35
ALICANTE,2.024,6,Cambio titular,Particular,COMERCIAL,"HOSPITALES, CENTROS DE SALUD Y OTROS",1
ALICANTE,2.024,6,Cambio titular,Particular,COMERCIAL,"VADOS, TRASTEROS E INMUEBLES SIN ACTIVIDAD",1
ALICANTE,2.024,6,Cambio titular,Particular,COMERCIAL,LOCALES COMERCIALES/COMERCIO,1
ALICANTE,2.024,6,Procede de baja,Particular,DOMÉSTICO,VIVIENDAS,33
ALICANTE,2.024,6,Procede de baja,Particular,COMERCIAL,LOCALES COMERCIALES/COMERCIO,14
ALICANTE,2.024,6,Procede de baja,Emp.Grupo,COMERCIAL,ALMACENES Y NAVES DE PERECEDEROS,1
ALICANTE,2.024,6,Procede de baja,Particular,COMERCIAL,ESTACIONES DE SERVICIO Y LAVADEROS,1
ALICANTE,2.024,6,Procede de baja,Particular,COMERCIAL,BARES SIN RESTAURACION Y CAFETERIAS,1
ALICANTE,2.024,6,Procede de baja,Particular,COMERCIAL,"VADOS, TRASTEROS E INMUEBLES SIN ACTIVIDAD",5
ALICANTE,2.024,6,Procede de baja,Particular,COMERCIAL,RESTAURANTES/CERVECERIAS Y BARES CON RESTAURACION,1
ALICANTE,2.024,6,Procede de baja,Particular,COMERCIAL,OFICINAS PROFESIONALES Y OTRAS DEPENDENCIAS,4
ALICANTE,2.024,7,Alta nueva,Particular,COMERCIAL,"HOSPITALES, CENTROS DE SALUD Y OTROS",1
ALICANTE,2.024,7,Alta nueva,Particular,SERV. CONTRAINCENDIOS,BOCA INCENDIO EXTERNA,3
ALICANTE,2.024,7,Alta nueva,Particular,COMERCIAL,OFICINAS PROFESIONALES Y OTRAS DEPENDENCIAS,2
ALICANTE,2.024,7,Alta nueva,Particular,OBRAS,APARATOS,1
ALICANTE,2.024,7,Alta nueva,Particular,OBRAS,OBRAS,4
ALICANTE,2.024,7,Alta nueva,Particular,DOMÉSTICO,VIVIENDAS,49
ALICANTE,2.024,7,Alta nueva,Particular,NO DOMÉSTICO,BARES SIN RESTAURACION Y CAFETERIAS,1
ALICANTE,2.024,7,Alta nueva,Particular,COMERCIAL,HOTELES Y RESIDENCIAS,1
ALICANTE,2.024,7,Alta nueva,Particular,COMERCIAL,LOCALES COMERCIALES/COMERCIO,6
ALICANTE,2.024,7,Alta nueva,Particular,DOMÉSTICO,COM. PROPIETARIOS(LIMPIEZA),6
ALICANTE,2.024,7,Alta nueva,Particular,COMERCIAL,HOSTALES Y PENSIONES,1
ALICANTE,2.024,7,Cambio titular,Particular,COMERCIAL,RESTAURANTES/CERVECERIAS Y BARES CON RESTAURACION,1
ALICANTE,2.024,7,Cambio titular,Particular,DOMÉSTICO,VIVIENDAS,47
ALICANTE,2.024,7,Cambio titular,Particular,COMERCIAL,LOCALES COMERCIALES/COMERCIO,4
ALICANTE,2.024,7,Procede de baja,Particular,COMERCIAL,BARES SIN RESTAURACION Y CAFETERIAS,1
ALICANTE,2.024,7,Procede de baja,Particular,COMERCIAL,LOCALES COMERCIALES/COMERCIO,6
ALICANTE,2.024,7,Procede de baja,Particular,COMERCIAL,COMERCIO INDUSTRIAL,1
ALICANTE,2.024,7,Procede de baja,Particular,COMERCIAL,RESTAURANTES/CERVECERIAS Y BARES CON RESTAURACION,2
ALICANTE,2.024,7,Procede de baja,Particular,COMERCIAL,"VADOS, TRASTEROS E INMUEBLES SIN ACTIVIDAD",3
ALICANTE,2.024,7,Procede de baja,Particular,DOMÉSTICO,VIVIENDAS,53
ALICANTE,2.024,7,Procede de baja,Particular,COMERCIAL,OFICINAS PROFESIONALES Y OTRAS DEPENDENCIAS,4
ALICANTE,2.024,8,Alta nueva,Particular,COMERCIAL,BARES SIN RESTAURACION Y CAFETERIAS,1
ALICANTE,2.024,8,Alta nueva,Particular,COMERCIAL,OFICINAS PROFESIONALES Y OTRAS DEPENDENCIAS,1
ALICANTE,2.024,8,Alta nueva,Particular,DOMÉSTICO,COM. PROPIETARIOS(LIMPIEZA),3
ALICANTE,2.024,8,Alta nueva,Particular,OBRAS,OBRAS,3
ALICANTE,2.024,8,Alta nueva,Particular,COMERCIAL,INDUSTRIAS,1
ALICANTE,2.024,8,Alta nueva,Particular,SERV. CONTRAINCENDIOS,BOCA INCENDIO EXTERNA,5
ALICANTE,2.024,8,Alta nueva,Particular,RIEGO/BALDEO,RIEGO AGUA REUTILIZADA,1
ALICANTE,2.024,8,Alta nueva,Particular,COMERCIAL,"HOSPITALES, CENTROS DE SALUD Y OTROS",1
ALICANTE,2.024,8,Alta nueva,Particular,COMERCIAL,LOCALES COMERCIALES/COMERCIO,6
ALICANTE,2.024,8,Alta nueva,Particular,DOMÉSTICO,COM.PROPIETARIOS (ACS),2
ALICANTE,2.024,8,Alta nueva,Particular,DOMÉSTICO,VIVIENDAS,26
ALICANTE,2.024,8,Alta nueva,Particular,COMERCIAL,"VADOS, TRASTEROS E INMUEBLES SIN ACTIVIDAD",2
ALICANTE,2.024,8,Cambio titular,Particular,COMERCIAL,"VADOS, TRASTEROS E INMUEBLES SIN ACTIVIDAD",1
ALICANTE,2.024,8,Cambio titular,Particular,DOMÉSTICO,VIVIENDAS,32
ALICANTE,2.024,8,Cambio titular,Particular,COMERCIAL,LOCALES COMERCIALES/COMERCIO,1
ALICANTE,2.024,8,Procede de baja,Particular,COMERCIAL,MERCADOS,1
ALICANTE,2.024,8,Procede de baja,Particular,COMERCIAL,"VADOS, TRASTEROS E INMUEBLES SIN ACTIVIDAD",3
ALICANTE,2.024,8,Procede de baja,Particular,DOMÉSTICO,VIVIENDAS,36
ALICANTE,2.024,8,Procede de baja,Particular,COMERCIAL,ALMACENES Y NAVES DE PERECEDEROS,1
ALICANTE,2.024,8,Procede de baja,Particular,COMERCIAL,ALMACENES Y NAVES DE MERCANCIAS,1
ALICANTE,2.024,8,Procede de baja,Particular,COMERCIAL,OFICINAS PROFESIONALES Y OTRAS DEPENDENCIAS,1
ALICANTE,2.024,8,Procede de baja,Particular,SERV. CONTRAINCENDIOS,BOCA INCENDIO EXTERNA,1
ALICANTE,2.024,8,Procede de baja,Singular,COMERCIAL,ALMACENES Y NAVES DE MERCANCIAS,1
ALICANTE,2.024,8,Procede de baja,Particular,COMERCIAL,LOCALES COMERCIALES/COMERCIO,9
ALICANTE,2.024,8,Procede de baja,Particular,COMERCIAL,RESTAURANTES/CERVECERIAS Y BARES CON RESTAURACION,3
ALICANTE,2.024,8,Procede de baja,Particular,COMERCIAL,BARES SIN RESTAURACION Y CAFETERIAS,1
ALICANTE,2.024,9,Alta nueva,Particular,NO DOMÉSTICO,LOCALES COMERCIALES/COMERCIO,1
ALICANTE,2.024,9,Alta nueva,Particular,COMERCIAL,ALMACENES Y NAVES DE MERCANCIAS,1
ALICANTE,2.024,9,Alta nueva,Particular,COMERCIAL,"VADOS, TRASTEROS E INMUEBLES SIN ACTIVIDAD",4
ALICANTE,2.024,9,Alta nueva,Particular,DOMÉSTICO,VIVIENDAS,57
ALICANTE,2.024,9,Alta nueva,Particular,COMERCIAL,OFICINAS PROFESIONALES Y OTRAS DEPENDENCIAS,9
ALICANTE,2.024,9,Alta nueva,Particular,DOMÉSTICO,COM. PROPIETARIOS(LIMPIEZA),2
ALICANTE,2.024,9,Alta nueva,Particular,OBRAS,OBRAS,5
ALICANTE,2.024,9,Alta nueva,Particular,COMERCIAL,TALLERES MECANICOS Y SIMILAR,1
ALICANTE,2.024,9,Alta nueva,Particular,COMERCIAL,LOCALES COMERCIALES/COMERCIO,9
ALICANTE,2.024,9,Alta nueva,Particular,COMERCIAL,ALMACENES Y NAVES DE PERECEDEROS,1
ALICANTE,2.024,9,Cambio titular,Particular,DOMÉSTICO,VIVIENDAS,39
ALICANTE,2.024,9,Cambio titular,Particular,COMERCIAL,COMERCIO INDUSTRIAL,1
ALICANTE,2.024,9,Cambio titular,Particular,COMERCIAL,"VADOS, TRASTEROS E INMUEBLES SIN ACTIVIDAD",3
ALICANTE,2.024,9,Cambio titular,Particular,COMERCIAL,LOCALES COMERCIALES/COMERCIO,1
ALICANTE,2.024,9,Procede de baja,Particular,COMERCIAL,LOCALES COMERCIALES/COMERCIO,8
ALICANTE,2.024,9,Procede de baja,Particular,COMERCIAL,ALMACENES Y NAVES DE PERECEDEROS,1
ALICANTE,2.024,9,Procede de baja,Particular,COMERCIAL,"HOSPITALES, CENTROS DE SALUD Y OTROS",1
ALICANTE,2.024,9,Procede de baja,Particular,NO DOMÉSTICO,OFICINAS PROFESIONALES Y OTRAS DEPENDENCIAS,1
ALICANTE,2.024,9,Procede de baja,Particular,COMERCIAL,OFICINAS PROFESIONALES Y OTRAS DEPENDENCIAS,8
ALICANTE,2.024,9,Procede de baja,Particular,COMERCIAL,"VADOS, TRASTEROS E INMUEBLES SIN ACTIVIDAD",4
ALICANTE,2.024,9,Procede de baja,Particular,COMERCIAL,TALLERES MECANICOS Y SIMILAR,1
ALICANTE,2.024,9,Procede de baja,Particular,COMERCIAL,HOSTALES Y PENSIONES,2
ALICANTE,2.024,9,Procede de baja,Particular,DOMÉSTICO,VIVIENDAS,30
ALICANTE,2.024,10,Alta nueva,Particular,COMERCIAL,HOSTALES Y PENSIONES,6
ALICANTE,2.024,10,Alta nueva,Particular,OBRAS,APARATOS,2
ALICANTE,2.024,10,Alta nueva,Particular,OBRAS,OBRAS,5
ALICANTE,2.024,10,Alta nueva,Particular,COMERCIAL,HOTELES Y RESIDENCIAS,1
ALICANTE,2.024,10,Alta nueva,Particular,COMERCIAL,LOCALES COMERCIALES/COMERCIO,6
ALICANTE,2.024,10,Alta nueva,Particular,DOMÉSTICO,COM. PROPIETARIOS(LIMPIEZA),1
ALICANTE,2.024,10,Alta nueva,Particular,DOMÉSTICO,VIVIENDAS,22
ALICANTE,2.024,10,Alta nueva,Particular,COMERCIAL,OFICINAS PROFESIONALES Y OTRAS DEPENDENCIAS,1
ALICANTE,2.024,10,Alta nueva,Particular,RIEGO/BALDEO,RIEGO AGUA REUTILIZADA,2
ALICANTE,2.024,10,Alta nueva,Particular,SERV. CONTRAINCENDIOS,BOCA INCENDIO EXTERNA,3
ALICANTE,2.024,10,Alta nueva,Particular,COMERCIAL,"VADOS, TRASTEROS E INMUEBLES SIN ACTIVIDAD",2
ALICANTE,2.024,10,Alta nueva,Particular,COMERCIAL,ALMACENES Y NAVES DE MERCANCIAS,1
ALICANTE,2.024,10,Cambio titular,Particular,COMERCIAL,LOCALES COMERCIALES/COMERCIO,1
ALICANTE,2.024,10,Cambio titular,Particular,COMERCIAL,RESTAURANTES/CERVECERIAS Y BARES CON RESTAURACION,1
ALICANTE,2.024,10,Cambio titular,Particular,DOMÉSTICO,VIVIENDAS,31
ALICANTE,2.024,10,Procede de baja,Particular,COMERCIAL,ALMACENES Y NAVES DE MERCANCIAS,2
ALICANTE,2.024,10,Procede de baja,Particular,COMERCIAL,OFICINAS PROFESIONALES Y OTRAS DEPENDENCIAS,6
ALICANTE,2.024,10,Procede de baja,Particular,DOMÉSTICO,VIVIENDAS,32
ALICANTE,2.024,10,Procede de baja,Oficial,NO DOMÉSTICO,INSTALACIONES VARIAS,1
ALICANTE,2.024,10,Procede de baja,Particular,COMERCIAL,BARES SIN RESTAURACION Y CAFETERIAS,1
ALICANTE,2.024,10,Procede de baja,Particular,COMERCIAL,HOSTALES Y PENSIONES,10
ALICANTE,2.024,10,Procede de baja,Particular,NO DOMÉSTICO,INSTALACIONES VARIAS,2
ALICANTE,2.024,10,Procede de baja,Particular,NO DOMÉSTICO,LOCALES COMERCIALES/COMERCIO,1
ALICANTE,2.024,10,Procede de baja,Particular,COMERCIAL,LOCALES COMERCIALES/COMERCIO,14
ALICANTE,2.024,10,Procede de baja,Oficial,NO DOMÉSTICO,ORGANISMOS OFICIALES,1
ALICANTE,2.024,10,Procede de baja,Particular,COMERCIAL,"VADOS, TRASTEROS E INMUEBLES SIN ACTIVIDAD",15
ALICANTE,2.024,11,Alta nueva,Particular,DOMÉSTICO,COM. PROPIETARIOS(LIMPIEZA),6
ALICANTE,2.024,11,Alta nueva,Particular,COMERCIAL,OFICINAS PROFESIONALES Y OTRAS DEPENDENCIAS,2
ALICANTE,2.024,11,Alta nueva,Particular,COMERCIAL,HOSTALES Y PENSIONES,1
ALICANTE,2.024,11,Alta nueva,Particular,RIEGO/BALDEO,RIEGO AGUA REUTILIZADA,1
ALICANTE,2.024,11,Alta nueva,Particular,COMERCIAL,LOCALES COMERCIALES/COMERCIO,3
ALICANTE,2.024,11,Alta nueva,Particular,SERV. CONTRAINCENDIOS,BOCA INCENDIO EXTERNA,1
ALICANTE,2.024,11,Alta nueva,Particular,DOMÉSTICO,COM.PROPIETARIOS (ACS),1
ALICANTE,2.024,11,Alta nueva,Particular,NO DOMÉSTICO,LOCALES COMERCIALES/COMERCIO,1
ALICANTE,2.024,11,Alta nueva,Particular,DOMÉSTICO,VIVIENDAS,65
ALICANTE,2.024,11,Alta nueva,Particular,COMERCIAL,"VADOS, TRASTEROS E INMUEBLES SIN ACTIVIDAD",3
ALICANTE,2.024,11,Alta nueva,Particular,OBRAS,OBRAS,11
ALICANTE,2.024,11,Alta nueva,Particular,COMERCIAL,"HOSPITALES, CENTROS DE SALUD Y OTROS",1
ALICANTE,2.024,11,Alta nueva,Particular,COMERCIAL,RESTAURANTES/CERVECERIAS Y BARES CON RESTAURACION,1
ALICANTE,2.024,11,Cambio titular,Particular,COMERCIAL,LOCALES COMERCIALES/COMERCIO,1
ALICANTE,2.024,11,Cambio titular,Particular,COMERCIAL,RESTAURANTES/CERVECERIAS Y BARES CON RESTAURACION,2
ALICANTE,2.024,11,Cambio titular,Particular,DOMÉSTICO,VIVIENDAS,33
ALICANTE,2.024,11,Procede de baja,Particular,COMERCIAL,OFICINAS PROFESIONALES Y OTRAS DEPENDENCIAS,4
ALICANTE,2.024,11,Procede de baja,Particular,COMERCIAL,LOCALES COMERCIALES/COMERCIO,11
ALICANTE,2.024,11,Procede de baja,Particular,DOMÉSTICO,COM. PROPIETARIOS(LIMPIEZA),1
ALICANTE,2.024,11,Procede de baja,Particular,COMERCIAL,TALLERES MECANICOS Y SIMILAR,1
ALICANTE,2.024,11,Procede de baja,Particular,NO DOMÉSTICO,INSTALACIONES VARIAS,1
ALICANTE,2.024,11,Procede de baja,Particular,DOMÉSTICO,VIVIENDAS,33
ALICANTE,2.024,11,Procede de baja,Particular,COMERCIAL,HOSTALES Y PENSIONES,4
ALICANTE,2.024,11,Procede de baja,Particular,COMERCIAL,BARES SIN RESTAURACION Y CAFETERIAS,1
ALICANTE,2.024,11,Procede de baja,Particular,COMERCIAL,"VADOS, TRASTEROS E INMUEBLES SIN ACTIVIDAD",4
ALICANTE,2.024,11,Procede de baja,Oficial,DOMÉSTICO,VIVIENDAS,2
ALICANTE,2.024,11,Procede de baja,Particular,OBRAS,OBRAS,1
ALICANTE,2.024,12,Alta nueva,Particular,COMERCIAL,"VADOS, TRASTEROS E INMUEBLES SIN ACTIVIDAD",4
